S_SECTOR_ID,N_SECTOR_ID,S_EARFCN,N_EARFCN
124697-0,124713-0,38400,38400
124697-0,124713-1,38400,38400
124697-0,259594-2,38400,38400
124697-0,259627-0,38400,38400
124697-0,259761-0,38400,38400
124697-0,273934-128,38400,38400
124697-0,259761-3,38400,37900
124697-1,7196-130,38400,38400
124697-1,7197-128,38400,38400
124697-1,7197-129,38400,38400
124697-1,7197-130,38400,38400
124697-1,7198-128,38400,38400
124697-1,15485-129,38400,38400
124697-1,15485-130,38400,38400
124697-1,15486-128,38400,38400
124697-1,15486-129,38400,38400
124697-1,15487-128,38400,38400
124697-1,15487-130,38400,38400
124697-1,47439-2,38400,38400
124697-1,124684-1,38400,38400
124697-1,124689-0,38400,38400
124697-1,124689-1,38400,38400
124697-1,124691-0,38400,38400
124697-1,124691-2,38400,38400
124697-1,124697-0,38400,38400
124697-1,124697-2,38400,38400
124697-1,259594-0,38400,38400
124697-1,259594-1,38400,38400
124697-1,259594-2,38400,38400
124697-1,259627-0,38400,38400
124697-1,273934-128,38400,38400
124697-1,273934-129,38400,38400
124697-1,5882-144,38400,38950
124697-2,7197-128,38400,38400
124697-2,7197-129,38400,38400
124697-2,7197-130,38400,38400
124697-2,7198-128,38400,38400
124697-2,15486-128,38400,38400
124697-2,15486-129,38400,38400
124697-2,15486-130,38400,38400
124697-2,15487-128,38400,38400
124697-2,15487-129,38400,38400
124697-2,15487-130,38400,38400
124697-2,15517-128,38400,38400
124697-2,47470-0,38400,38400
124697-2,47470-1,38400,38400
124697-2,124689-0,38400,38400
124697-2,124689-2,38400,38400
124697-2,124691-2,38400,38400
124697-2,124697-0,38400,38400
124697-2,124697-1,38400,38400
124697-2,124713-1,38400,38400
124697-2,259594-2,38400,38400
124697-2,259627-0,38400,38400
124697-2,259627-1,38400,38400
124697-2,5882-144,38400,38950
124711-0,5691-128,38400,38400
124711-0,7201-128,38400,38400
124711-0,15290-128,38400,38400
124711-0,15290-129,38400,38400
124711-0,124673-0,38400,38400
124711-0,124683-0,38400,38400
124711-0,124683-1,38400,38400
124711-0,124685-0,38400,38400
124711-0,124685-1,38400,38400
124711-0,124685-2,38400,38400
124711-0,124687-0,38400,38400
124711-0,124687-1,38400,38400
124711-0,124687-2,38400,38400
124711-0,124711-1,38400,38400
124711-0,124711-2,38400,38400
124711-0,253930-128,38400,38400
124711-0,253932-0,38400,38400
124711-0,259595-0,38400,38400
124711-0,259595-1,38400,38400
124711-1,5691-128,38400,38400
124711-1,7201-128,38400,38400
124711-1,15113-128,38400,38400
124711-1,15113-130,38400,38400
124711-1,15290-128,38400,38400
124711-1,124673-0,38400,38400
124711-1,124673-1,38400,38400
124711-1,124711-0,38400,38400
124711-1,124711-2,38400,38400
124711-1,253898-0,38400,38400
124711-1,253898-1,38400,38400
124711-1,253898-2,38400,38400
124711-1,253901-0,38400,38400
124711-1,253901-1,38400,38400
124711-1,253904-0,38400,38400
124711-1,253904-1,38400,38400
124711-1,253930-128,38400,38400
124711-1,253930-129,38400,38400
124711-1,253930-130,38400,38400
124711-1,253932-0,38400,38400
124711-1,253932-1,38400,38400
124711-1,253932-2,38400,38400
124711-2,5691-128,38400,38400
124711-2,7201-128,38400,38400
124711-2,7202-128,38400,38400
124711-2,7202-129,38400,38400
124711-2,15290-128,38400,38400
124711-2,15290-129,38400,38400
124711-2,47444-1,38400,38400
124711-2,124673-0,38400,38400
124711-2,124673-1,38400,38400
124711-2,124683-1,38400,38400
124711-2,124683-2,38400,38400
124711-2,124685-2,38400,38400
124711-2,124687-2,38400,38400
124711-2,124711-0,38400,38400
124711-2,124711-1,38400,38400
124711-2,124812-0,38400,38400
124711-2,253898-0,38400,38400
124711-2,253901-0,38400,38400
124711-2,253901-2,38400,38400
124711-2,253904-0,38400,38400
124711-2,253930-128,38400,38400
124711-2,253930-129,38400,38400
124711-2,253930-130,38400,38400
124711-2,259595-0,38400,38400
124711-2,259595-1,38400,38400
124711-2,259595-2,38400,38400
124711-2,259654-1,38400,38400
124711-2,259655-1,38400,38400
124712-0,15294-128,38400,38400
124712-0,15294-130,38400,38400
124712-0,124712-1,38400,38400
124712-0,124712-2,38400,38400
124712-0,124818-0,38400,38400
124712-0,124818-1,38400,38400
124712-0,124924-0,38400,38400
124712-0,124924-2,38400,38400
124712-0,253894-1,38400,38400
124712-0,253894-2,38400,38400
124712-0,253895-1,38400,38400
124712-0,253895-2,38400,38400
124712-0,253902-1,38400,38400
124712-0,253902-2,38400,38400
124712-0,253906-0,38400,38400
124712-0,253906-1,38400,38400
124712-0,253913-0,38400,38400
124712-0,253913-2,38400,38400
124712-0,253916-0,38400,38400
124712-0,253916-1,38400,38400
124712-0,253916-2,38400,38400
124712-0,253917-0,38400,38400
124712-0,253917-1,38400,38400
124712-0,253917-2,38400,38400
124712-0,253919-0,38400,38400
124712-0,253919-1,38400,38400
124712-0,253919-2,38400,38400
124712-0,253921-1,38400,38400
124712-0,253922-2,38400,38400
124712-0,253926-2,38400,38400
124712-0,253928-0,38400,38400
124712-0,253928-1,38400,38400
124712-0,253928-2,38400,38400
124712-0,253933-0,38400,38400
124712-0,253933-1,38400,38400
124712-0,253933-2,38400,38400
124712-0,253938-2,38400,38400
124712-0,253939-1,38400,38400
124712-0,253941-0,38400,38400
124712-0,253941-1,38400,38400
124712-0,253941-2,38400,38400
124712-0,274161-128,38400,38400
124712-0,274161-129,38400,38400
124712-0,47489-16,38400,38950
124712-1,15294-128,38400,38400
124712-1,15294-129,38400,38400
124712-1,15294-130,38400,38400
124712-1,15513-129,38400,38400
124712-1,124712-0,38400,38400
124712-1,124712-2,38400,38400
124712-1,124818-0,38400,38400
124712-1,124818-1,38400,38400
124712-1,124818-2,38400,38400
124712-1,253894-1,38400,38400
124712-1,253894-2,38400,38400
124712-1,253895-1,38400,38400
124712-1,253895-2,38400,38400
124712-1,253906-1,38400,38400
124712-1,253913-0,38400,38400
124712-1,253913-1,38400,38400
124712-1,253913-2,38400,38400
124712-1,253916-1,38400,38400
124712-1,253916-2,38400,38400
124712-1,253917-0,38400,38400
124712-1,253917-1,38400,38400
124712-1,253917-2,38400,38400
124712-1,253919-0,38400,38400
124712-1,253919-1,38400,38400
124712-1,253919-2,38400,38400
124712-1,253928-1,38400,38400
124712-1,253928-2,38400,38400
124712-1,253933-0,38400,38400
124712-1,253933-1,38400,38400
124712-1,253938-2,38400,38400
124712-1,253941-1,38400,38400
124712-1,274161-128,38400,38400
124712-1,274161-129,38400,38400
124712-1,47489-16,38400,38950
124712-2,15294-128,38400,38400
124712-2,15294-130,38400,38400
124712-2,124712-0,38400,38400
124712-2,124712-1,38400,38400
124712-2,124818-0,38400,38400
124712-2,124818-1,38400,38400
124712-2,124818-2,38400,38400
124712-2,253894-0,38400,38400
124712-2,253894-1,38400,38400
124712-2,253894-2,38400,38400
124712-2,253895-1,38400,38400
124712-2,253895-2,38400,38400
124712-2,253902-2,38400,38400
124712-2,253903-1,38400,38400
124712-2,253903-2,38400,38400
124712-2,253906-0,38400,38400
124712-2,253906-1,38400,38400
124712-2,253906-2,38400,38400
124712-2,253913-0,38400,38400
124712-2,253913-2,38400,38400
124712-2,253916-0,38400,38400
124712-2,253916-1,38400,38400
124712-2,253916-2,38400,38400
124712-2,253917-1,38400,38400
124712-2,253917-2,38400,38400
124712-2,253919-0,38400,38400
124712-2,253919-2,38400,38400
124712-2,253928-0,38400,38400
124712-2,253928-1,38400,38400
124712-2,253928-2,38400,38400
124712-2,253933-0,38400,38400
124712-2,253933-1,38400,38400
124712-2,253933-2,38400,38400
124712-2,253939-0,38400,38400
124712-2,253939-1,38400,38400
124712-2,253941-0,38400,38400
124712-2,253941-1,38400,38400
124712-2,253941-2,38400,38400
124712-2,274161-128,38400,38400
124712-2,274161-129,38400,38400
124712-2,274161-130,38400,38400
124712-2,47489-16,38400,38950
124713-0,259761-3,38400,37900
124713-0,259761-4,38400,37900
124713-0,7199-128,38400,38400
124713-0,15486-128,38400,38400
124713-0,15486-129,38400,38400
124713-0,15486-130,38400,38400
124713-0,15496-128,38400,38400
124713-0,15496-129,38400,38400
124713-0,47467-0,38400,38400
124713-0,47468-0,38400,38400
124713-0,47468-1,38400,38400
124713-0,47468-2,38400,38400
124713-0,47470-0,38400,38400
124713-0,124684-0,38400,38400
124713-0,124684-2,38400,38400
124713-0,124697-0,38400,38400
124713-0,124713-1,38400,38400
124713-0,124713-2,38400,38400
124713-0,124923-0,38400,38400
124713-0,253949-0,38400,38400
124713-0,253949-2,38400,38400
124713-0,259682-0,38400,38400
124713-0,259682-1,38400,38400
124713-0,259761-0,38400,38400
124713-0,259761-1,38400,38400
124713-0,259781-0,38400,38400
124713-1,259761-3,38400,37900
124713-1,259761-4,38400,37900
124713-1,7199-128,38400,38400
124713-1,15486-128,38400,38400
124713-1,15486-129,38400,38400
124713-1,15486-130,38400,38400
124713-1,15514-128,38400,38400
124713-1,15514-129,38400,38400
124713-1,15514-130,38400,38400
124713-1,47467-0,38400,38400
124713-1,47467-1,38400,38400
124713-1,47467-2,38400,38400
124713-1,47468-0,38400,38400
124713-1,47468-1,38400,38400
124713-1,47468-2,38400,38400
124713-1,47470-0,38400,38400
124713-1,47470-1,38400,38400
124713-1,47470-2,38400,38400
124713-1,124713-0,38400,38400
124713-1,124713-2,38400,38400
124713-1,124923-0,38400,38400
124713-1,124923-1,38400,38400
124713-1,253949-0,38400,38400
124713-1,253949-1,38400,38400
124713-1,253949-2,38400,38400
124713-1,259682-0,38400,38400
124713-1,259682-1,38400,38400
124713-1,259682-2,38400,38400
124713-1,259761-0,38400,38400
124713-1,259761-1,38400,38400
124713-1,259781-0,38400,38400
124713-1,259781-1,38400,38400
124713-1,259781-2,38400,38400
124713-2,259761-3,38400,37900
124713-2,259761-4,38400,37900
124713-2,259761-5,38400,37900
124713-2,15486-129,38400,38400
124713-2,15486-130,38400,38400
124713-2,15514-128,38400,38400
124713-2,15514-129,38400,38400
124713-2,15514-130,38400,38400
124713-2,47467-0,38400,38400
124713-2,47467-1,38400,38400
124713-2,47467-2,38400,38400
124713-2,47468-0,38400,38400
124713-2,47468-1,38400,38400
124713-2,47468-2,38400,38400
124713-2,124713-0,38400,38400
124713-2,124713-1,38400,38400
124713-2,124923-0,38400,38400
124713-2,124923-1,38400,38400
124713-2,253915-1,38400,38400
124713-2,253949-0,38400,38400
124713-2,253949-1,38400,38400
124713-2,253949-2,38400,38400
124713-2,259682-0,38400,38400
124713-2,259682-1,38400,38400
124713-2,259682-2,38400,38400
124713-2,259761-0,38400,38400
124713-2,259761-1,38400,38400
124713-2,259761-2,38400,38400
124713-2,259781-0,38400,38400
124713-2,259781-1,38400,38400
124713-2,259781-2,38400,38400
124799-16,47518-16,38950,38950
124799-16,47523-16,38950,38950
124799-16,47586-16,38950,38950
124799-16,15121-128,38950,38400
124799-16,15121-129,38950,38400
124799-16,15121-130,38950,38400
124799-16,15125-128,38950,38400
124799-16,15583-128,38950,38400
124799-16,15583-129,38950,38400
124799-16,47459-0,38950,38400
124799-16,47459-1,38950,38400
124799-16,47459-2,38950,38400
124799-16,124812-0,38950,38400
124799-16,124812-1,38950,38400
124799-16,124812-2,38950,38400
124799-16,124911-0,38950,38400
124799-16,124911-1,38950,38400
124799-16,124911-2,38950,38400
124799-16,124912-0,38950,38400
124799-16,124912-1,38950,38400
124799-16,124912-2,38950,38400
124799-16,253771-0,38950,38400
124799-16,253786-0,38950,38400
124799-16,253786-1,38950,38400
124799-16,253786-2,38950,38400
124799-16,253792-0,38950,38400
124799-16,253792-1,38950,38400
124799-16,253792-2,38950,38400
124799-16,253796-0,38950,38400
124799-16,253796-2,38950,38400
124799-16,253806-0,38950,38400
124799-16,253806-1,38950,38400
124799-16,253806-2,38950,38400
124799-16,253811-0,38950,38400
124799-16,253811-1,38950,38400
124812-0,5662-129,38400,38400
124812-0,5691-128,38400,38400
124812-0,7202-128,38400,38400
124812-0,7202-129,38400,38400
124812-0,7202-130,38400,38400
124812-0,15121-128,38400,38400
124812-0,15121-129,38400,38400
124812-0,15121-130,38400,38400
124812-0,15583-128,38400,38400
124812-0,47443-0,38400,38400
124812-0,47443-1,38400,38400
124812-0,47443-2,38400,38400
124812-0,47444-0,38400,38400
124812-0,47444-1,38400,38400
124812-0,47444-2,38400,38400
124812-0,47459-0,38400,38400
124812-0,47459-1,38400,38400
124812-0,47459-2,38400,38400
124812-0,124673-0,38400,38400
124812-0,124673-1,38400,38400
124812-0,124673-2,38400,38400
124812-0,124694-0,38400,38400
124812-0,124694-1,38400,38400
124812-0,124812-1,38400,38400
124812-0,124812-2,38400,38400
124812-0,124911-0,38400,38400
124812-0,124911-1,38400,38400
124812-0,124912-0,38400,38400
124812-0,124912-1,38400,38400
124812-0,253786-0,38400,38400
124812-0,253786-1,38400,38400
124812-0,253786-2,38400,38400
124812-0,253792-0,38400,38400
124812-0,253792-1,38400,38400
124812-0,259654-0,38400,38400
124812-0,259654-1,38400,38400
124812-0,259654-2,38400,38400
124812-0,259778-0,38400,38400
124812-0,259778-2,38400,38400
124812-0,47518-16,38400,38950
124812-1,5662-128,38400,38400
124812-1,5662-129,38400,38400
124812-1,5662-130,38400,38400
124812-1,7202-129,38400,38400
124812-1,7202-130,38400,38400
124812-1,15121-128,38400,38400
124812-1,15121-129,38400,38400
124812-1,15121-130,38400,38400
124812-1,15583-128,38400,38400
124812-1,15583-129,38400,38400
124812-1,47443-0,38400,38400
124812-1,47443-2,38400,38400
124812-1,47444-1,38400,38400
124812-1,47444-2,38400,38400
124812-1,47459-0,38400,38400
124812-1,47459-1,38400,38400
124812-1,47459-2,38400,38400
124812-1,124673-2,38400,38400
124812-1,124694-0,38400,38400
124812-1,124694-1,38400,38400
124812-1,124694-2,38400,38400
124812-1,124812-0,38400,38400
124812-1,124812-2,38400,38400
124812-1,124911-0,38400,38400
124812-1,124911-1,38400,38400
124812-1,124911-2,38400,38400
124812-1,124912-0,38400,38400
124812-1,124912-1,38400,38400
124812-1,124912-2,38400,38400
124812-1,253771-0,38400,38400
124812-1,253786-0,38400,38400
124812-1,253786-1,38400,38400
124812-1,253786-2,38400,38400
124812-1,253792-0,38400,38400
124812-1,253792-1,38400,38400
124812-1,253792-2,38400,38400
124812-1,259654-1,38400,38400
124812-1,259654-2,38400,38400
124812-1,47518-16,38400,38950
124812-1,47523-16,38400,38950
124812-1,47586-16,38400,38950
124812-1,124799-16,38400,38950
124812-2,5662-128,38400,38400
124812-2,5662-129,38400,38400
124812-2,7202-129,38400,38400
124812-2,7202-130,38400,38400
124812-2,7203-128,38400,38400
124812-2,15121-128,38400,38400
124812-2,15121-129,38400,38400
124812-2,15121-130,38400,38400
124812-2,15583-128,38400,38400
124812-2,15583-129,38400,38400
124812-2,47444-0,38400,38400
124812-2,47444-1,38400,38400
124812-2,47444-2,38400,38400
124812-2,47459-0,38400,38400
124812-2,47459-2,38400,38400
124812-2,124673-0,38400,38400
124812-2,124673-2,38400,38400
124812-2,124694-0,38400,38400
124812-2,124694-1,38400,38400
124812-2,124694-2,38400,38400
124812-2,124812-0,38400,38400
124812-2,124812-1,38400,38400
124812-2,124813-0,38400,38400
124812-2,124813-1,38400,38400
124812-2,124813-2,38400,38400
124812-2,124911-0,38400,38400
124812-2,124911-2,38400,38400
124812-2,124912-0,38400,38400
124812-2,124912-1,38400,38400
124812-2,124912-2,38400,38400
124812-2,253786-0,38400,38400
124812-2,253786-2,38400,38400
124812-2,253792-0,38400,38400
124812-2,253792-1,38400,38400
124812-2,253792-2,38400,38400
124812-2,259654-0,38400,38400
124812-2,259654-1,38400,38400
124812-2,259654-2,38400,38400
124812-2,47586-16,38400,38950
124813-0,5662-128,38400,38400
124813-0,5662-129,38400,38400
124813-0,7203-128,38400,38400
124813-0,7203-129,38400,38400
124813-0,7203-130,38400,38400
124813-0,7204-128,38400,38400
124813-0,7204-129,38400,38400
124813-0,15472-128,38400,38400
124813-0,15472-129,38400,38400
124813-0,15472-130,38400,38400
124813-0,15474-128,38400,38400
124813-0,15474-129,38400,38400
124813-0,15474-130,38400,38400
124813-0,15582-128,38400,38400
124813-0,15582-129,38400,38400
124813-0,47444-0,38400,38400
124813-0,47444-2,38400,38400
124813-0,47446-0,38400,38400
124813-0,47446-1,38400,38400
124813-0,47446-2,38400,38400
124813-0,124674-1,38400,38400
124813-0,124674-2,38400,38400
124813-0,124694-0,38400,38400
124813-0,124694-2,38400,38400
124813-0,124812-2,38400,38400
124813-0,124813-1,38400,38400
124813-0,124813-2,38400,38400
124813-0,238379-0,38400,38400
124813-0,253783-1,38400,38400
124813-0,253785-0,38400,38400
124813-0,253785-1,38400,38400
124813-0,253794-0,38400,38400
124813-0,253794-1,38400,38400
124813-0,253797-0,38400,38400
124813-0,253804-0,38400,38400
124813-0,253804-2,38400,38400
124813-0,253818-0,38400,38400
124813-0,253820-0,38400,38400
124813-0,253820-1,38400,38400
124813-0,253820-2,38400,38400
124813-0,259595-2,38400,38400
124813-0,259654-0,38400,38400
124813-0,259654-1,38400,38400
124813-0,259654-2,38400,38400
124813-0,259655-2,38400,38400
124813-0,47492-16,38400,38950
124813-0,238457-16,38400,38950
124813-0,253820-4,38400,37900
124813-0,259771-16,38400,38950
124813-1,5662-128,38400,38400
124813-1,5662-129,38400,38400
124813-1,5662-130,38400,38400
124813-1,7202-130,38400,38400
124813-1,7203-128,38400,38400
124813-1,7203-129,38400,38400
124813-1,15472-128,38400,38400
124813-1,15472-129,38400,38400
124813-1,15472-130,38400,38400
124813-1,15474-128,38400,38400
124813-1,15474-129,38400,38400
124813-1,15474-130,38400,38400
124813-1,15582-128,38400,38400
124813-1,15582-129,38400,38400
124813-1,47444-0,38400,38400
124813-1,47444-1,38400,38400
124813-1,47444-2,38400,38400
124813-1,124674-0,38400,38400
124813-1,124674-1,38400,38400
124813-1,124674-2,38400,38400
124813-1,124694-0,38400,38400
124813-1,124694-1,38400,38400
124813-1,124812-0,38400,38400
124813-1,124812-2,38400,38400
124813-1,124813-0,38400,38400
124813-1,124813-2,38400,38400
124813-1,124912-0,38400,38400
124813-1,238379-0,38400,38400
124813-1,253785-0,38400,38400
124813-1,253785-1,38400,38400
124813-1,253792-0,38400,38400
124813-1,253804-0,38400,38400
124813-1,253804-2,38400,38400
124813-1,253811-0,38400,38400
124813-1,253820-0,38400,38400
124813-1,253820-1,38400,38400
124813-1,259595-0,38400,38400
124813-1,259595-1,38400,38400
124813-1,259595-2,38400,38400
124813-1,259654-0,38400,38400
124813-1,259654-1,38400,38400
124813-1,259654-2,38400,38400
124813-1,259655-1,38400,38400
124813-1,259655-2,38400,38400
124813-1,47586-16,38400,38950
124813-1,238457-16,38400,38950
124813-1,253820-4,38400,37900
124813-2,5662-129,38400,38400
124813-2,5662-130,38400,38400
124813-2,7203-128,38400,38400
124813-2,7203-129,38400,38400
124813-2,7203-130,38400,38400
124813-2,7204-128,38400,38400
124813-2,7204-129,38400,38400
124813-2,15472-128,38400,38400
124813-2,15472-129,38400,38400
124813-2,15472-130,38400,38400
124813-2,15474-128,38400,38400
124813-2,15474-129,38400,38400
124813-2,15474-130,38400,38400
124813-2,15582-129,38400,38400
124813-2,47444-0,38400,38400
124813-2,47444-2,38400,38400
124813-2,47446-1,38400,38400
124813-2,124694-1,38400,38400
124813-2,124694-2,38400,38400
124813-2,124812-2,38400,38400
124813-2,124813-0,38400,38400
124813-2,124813-1,38400,38400
124813-2,124912-0,38400,38400
124813-2,238379-0,38400,38400
124813-2,253772-1,38400,38400
124813-2,253783-0,38400,38400
124813-2,253783-1,38400,38400
124813-2,253783-2,38400,38400
124813-2,253785-0,38400,38400
124813-2,253785-1,38400,38400
124813-2,253785-2,38400,38400
124813-2,253791-0,38400,38400
124813-2,253794-0,38400,38400
124813-2,253794-1,38400,38400
124813-2,253797-0,38400,38400
124813-2,253797-1,38400,38400
124813-2,253804-0,38400,38400
124813-2,253804-1,38400,38400
124813-2,253804-2,38400,38400
124813-2,253811-0,38400,38400
