起始时间,网元/基站名称,小区,小区名称,RRC连接建立完成次数 (无),RRC连接请求次数（包括重发） (无),RRC建立成功率qf (%),E-RAB建立成功总次数 (无),E-RAB建立尝试总次数 (无),E-RAB建立成功率2 (%),eNodeB触发的E-RAB异常释放总次数 (无),小区切换出E-RAB异常释放总次数 (无),E-RAB掉线率(新) (%),无线接通率ay (%),eNodeB发起的S1 RESET导致的UE Context释放次数 (无),UE Context异常释放次数 (无),UE Context建立成功总次数 (无),无线掉线率 (%),eNodeB内异频切换出成功次数 (无),eNodeB内异频切换出尝试次数 (无),eNodeB内同频切换出成功次数 (无),eNodeB内同频切换出尝试次数 (无),eNodeB间异频切换出成功次数 (无),eNodeB间异频切换出尝试次数 (无),eNodeB间同频切换出成功次数 (无),eNodeB间同频切换出尝试次数 (无),eNB内切换成功率 (%),eNB间切换成功率 (%),同频切换成功率zsp (%),异频切换成功率zsp (%),切换成功率 (%),小区PDCP层所接收到的上行数据的总吞吐量 (比特),小区PDCP层所发送的下行数据的总吞吐量 (比特),RRC重建请求次数 (无),RRC连接重建比率 (%),通过重建回源小区的eNodeB间同频切换出执行成功次数 (无),通过重建回源小区的eNodeB间异频切换出执行成功次数 (无),通过重建回源小区的eNodeB内同频切换出执行成功次数 (无),通过重建回源小区的eNodeB内异频切换出执行成功次数 (无),eNB内切换出成功次数 (次),eNB内切换出请求次数 (次)
07/17/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=1, 小区名称=B马电视台-HLHF-2, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-2,45993,46057,0.999,42732,42738,1,50,0,0.001,1,0,48,40424,0.001,0,0,1822,1823,4,6,6717,6729,0.997,0.996,0.997,0.667,0.996,4141035984,39805327432,170,0.004,11,0,5,0,1817,1823
07/17/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=0, 小区名称=B马电视台-HLHF-1, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-1,32776,32840,0.998,26376,26384,1,40,0,0.002,0.999,0,40,25852,0.002,0,0,986,988,0,0,7874,7880,0.998,0.998,0.998,0,0.998,2789087536,21035806648,294,0.009,8,0,0,0,986,988
07/18/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=2, 小区名称=B马电视台-HLHF-3, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-3,23306,23324,0.999,22847,22852,1,21,0,0.001,1,0,21,21652,0.001,0,0,2315,2315,24,31,7563,7571,1,0.998,0.999,0.742,0.998,1711787568,19030628160,279,0.012,3,1,0,0,2315,2315
07/18/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=1, 小区名称=B马电视台-HLHF-2, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-2,38175,38224,0.999,35107,35112,1,37,0,0.001,1,0,37,33403,0.001,0,0,1641,1644,6,6,6503,6516,0.997,0.997,0.997,1,0.997,4163857080,45989669832,164,0.004,9,0,2,0,1639,1644
07/18/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=0, 小区名称=B马电视台-HLHF-1, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-1,34776,34818,0.999,27563,27566,1,37,0,0.001,1,0,36,27178,0.001,0,0,947,947,0,0,8063,8065,1,0.999,0.999,0,0.999,3144277512,33890905000,326,0.009,6,0,0,0,947,947
07/19/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=2, 小区名称=B马电视台-HLHF-3, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-3,23949,23967,0.999,23309,23312,1,18,0,0.001,1,0,14,22420,0.001,0,0,2518,2519,19,25,7772,7778,1,0.998,0.999,0.72,0.998,1996829576,18429950072,230,0.01,3,1,0,0,2518,2519
07/19/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=1, 小区名称=B马电视台-HLHF-2, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-2,43493,43555,0.999,40768,40772,1,30,0,0.001,1,0,28,39076,0.001,0,0,1858,1860,4,6,6196,6207,0.994,0.997,0.997,0.667,0.997,5286601440,34582477512,189,0.004,4,0,9,0,1849,1860
07/19/2020 00:00:00,B马电视台-HLHF,"eNodeB名称=B马电视台-HLHF, 本地小区标识=0, 小区名称=B马电视台-HLHF-1, eNodeB标识=253891, 小区双工模式=CELL_TDD",B马电视台-HLHF-1,36692,36736,0.999,30739,30743,1,21,0,0.001,1,0,22,29957,0.001,0,0,893,893,0,0,8010,8018,1,0.997,0.997,0,0.997,3013218928,24860655248,360,0.01,15,0,0,0,893,893
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=5, 小区名称=B马电业局-HLHD-6, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-6,62993,63098,0.998,61200,61207,1,32,0,0.001,0.999,0,31,58218,0.001,2498,2499,6935,6940,7411,7431,913,917,0.999,0.997,0.999,0.998,0.998,4216860880,37368021456,198,0.003,0,2,2,1,9430,9439
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=4, 小区名称=B马电业局-HLHD-5, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-5,52845,52913,0.999,52596,52601,1,22,0,0,1,0,21,49385,0,705,709,5734,5735,6868,6871,0,0,0.999,0.999,1,0.999,0.999,3594375712,21818228552,61,0.001,0,3,0,0,6439,6444
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=3, 小区名称=B马电业局-HLHD-4, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-4,9240,9244,1,8339,8340,1,10,0,0.001,1,0,10,8047,0.001,300,301,2343,2346,1273,1277,36,36,0.998,0.997,0.999,0.996,0.997,363355760,3617725888,78,0.008,0,0,0,2,2641,2647
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=0, 小区名称=B马电业局-HLHF-1, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-1,6786,6790,0.999,6337,6337,1,6,0,0.001,1,0,6,6222,0.001,175,176,605,605,1,3,1701,1709,0.997,0.989,0.993,0.983,0.992,664994976,8197865368,60,0.009,8,0,1,0,779,781
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=1, 小区名称=B马电业局-HLHF-2, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-2,4538,4543,0.999,3952,3952,1,7,0,0.002,1,0,7,3857,0.002,621,621,683,683,0,0,3147,3150,1,0.999,0.999,1,0.999,390745904,4307629768,40,0.009,0,0,0,0,1304,1304
07/17/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=2, 小区名称=B马电业局-HLHF-3, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-3,16642,16667,0.999,15155,15155,1,21,0,0.001,1,0,19,14704,0.001,2255,2256,1144,1147,5,5,6426,6442,0.998,0.996,0.996,1,0.997,1587486512,15503643672,125,0.007,11,0,2,0,3397,3403
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=5, 小区名称=B马电业局-HLHD-6, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-6,69498,69650,0.998,68023,68036,1,22,0,0,1,0,24,64179,0,2887,2890,8334,8338,8267,8290,830,832,0.999,0.996,0.999,0.997,0.998,4496374768,38430678584,205,0.003,3,5,4,2,11215,11228
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=4, 小区名称=B马电业局-HLHD-5, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-5,64709,64775,0.999,64287,64293,1,31,0,0,1,0,28,60685,0,1083,1087,7052,7057,8158,8164,0,0,0.998,0.999,0.999,0.999,0.999,3772474336,34786060512,121,0.002,0,2,5,1,8129,8144
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=3, 小区名称=B马电业局-HLHD-4, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-4,9201,9210,0.999,8396,8398,1,5,0,0.001,0.999,0,4,7929,0.001,302,302,2532,2535,1410,1412,79,79,0.999,0.998,0.999,0.998,0.999,517493296,4003011288,23,0.002,0,1,0,0,2834,2837
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=0, 小区名称=B马电业局-HLHF-1, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-1,5181,5184,0.999,4747,4749,1,2,0,0,0.999,0,3,4432,0.001,152,152,307,309,5,7,1444,1451,0.996,0.993,0.994,0.987,0.994,304788464,2384790848,30,0.006,1,0,0,0,459,461
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=1, 小区名称=B马电业局-HLHF-2, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-2,6452,6464,0.998,5720,5721,1,9,0,0.002,0.999,0,7,5533,0.001,944,945,1121,1121,0,0,4394,4396,0.999,0.999,0.999,0.999,0.999,680228264,6371885224,50,0.008,1,0,1,0,2064,2066
07/18/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=2, 小区名称=B马电业局-HLHF-3, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-3,19137,19179,0.998,17442,17443,1,24,0,0.001,1,0,19,16496,0.001,2790,2855,1344,1345,5,6,6539,6554,0.96,0.997,0.998,0.942,0.983,1501003112,11463819680,258,0.013,3,0,0,100,4034,4200
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=5, 小区名称=B马电业局-HLHD-6, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-6,66751,66901,0.998,64856,64869,1,24,0,0,1,0,25,61990,0,2796,2800,6636,6639,7440,7458,766,770,0.999,0.996,0.998,0.996,0.997,4870572048,46556889512,236,0.004,3,12,2,2,9428,9439
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=4, 小区名称=B马电业局-HLHD-5, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-5,69000,69088,0.999,68114,68126,1,27,0,0,1,0,26,64765,0,1082,1084,5559,5568,8201,8208,0,0,0.998,0.999,0.998,0.999,0.998,5300617712,41324177224,154,0.002,0,2,2,1,6638,6652
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=3, 小区名称=B马电业局-HLHD-4, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHD-4,10113,10124,0.999,9473,9476,1,5,0,0.001,1,0,6,8867,0.001,307,307,2382,2388,1507,1509,120,121,0.997,0.997,0.997,0.998,0.997,615342144,4399894912,27,0.003,0,2,1,0,2688,2695
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=0, 小区名称=B马电业局-HLHF-1, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-1,5136,5138,1,4715,4716,1,7,0,0.001,1,0,6,4473,0.001,172,172,336,337,9,12,1289,1303,0.994,0.987,0.99,0.978,0.989,388332280,3584613304,41,0.008,0,0,1,1,506,509
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=1, 小区名称=B马电业局-HLHF-2, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-2,5821,5835,0.998,5071,5071,1,15,0,0.003,1,0,14,4932,0.003,1082,1084,789,792,0,0,4339,4340,0.997,1,0.999,0.998,0.999,694409864,6099740352,48,0.008,0,0,0,0,1871,1876
07/19/2020 00:00:00,B马电业局-HLHF,"eNodeB名称=B马电业局-HLHF, 本地小区标识=2, 小区名称=B马电业局-HLHF-3, eNodeB标识=253892, 小区双工模式=CELL_TDD",B马电业局-HLHF-3,20058,20079,0.999,18687,18691,1,13,0,0.001,1,0,13,17774,0.001,2535,2536,964,967,6,6,5589,5596,0.998,0.998,0.998,0.999,0.998,2338450392,20484435480,135,0.007,5,1,1,1,3497,3503
07/17/2020 00:00:00,B马电业局-HLWE,"eNodeB名称=B马电业局-HLWE, 本地小区标识=0, 小区名称=B马电业局-HLWE-1, eNodeB标识=7385, 小区双工模式=CELL_TDD",B马电业局-HLWE-1,760,762,0.997,774,774,1,0,0,0,0.999,0,0,719,0,0,0,0,0,132,132,143,143,0,1,1,1,1,39023712,178821808,0,0,0,0,0,0,0,0
07/18/2020 00:00:00,B马电业局-HLWE,"eNodeB名称=B马电业局-HLWE, 本地小区标识=0, 小区名称=B马电业局-HLWE-1, eNodeB标识=7385, 小区双工模式=CELL_TDD",B马电业局-HLWE-1,1848,1848,1,1784,1784,1,0,0,0,1,0,0,1755,0,0,0,0,0,162,162,335,336,0,0.998,0.997,1,0.998,120380912,1544573888,1,0.001,0,0,0,0,0,0
07/19/2020 00:00:00,B马电业局-HLWE,"eNodeB名称=B马电业局-HLWE, 本地小区标识=0, 小区名称=B马电业局-HLWE-1, eNodeB标识=7385, 小区双工模式=CELL_TDD",B马电业局-HLWE-1,1324,1325,0.999,1318,1318,1,0,0,0,1,0,0,1267,0,0,0,0,0,171,171,294,294,0,1,1,1,1,118292648,1026733744,0,0,0,0,0,0,0,0
07/17/2020 00:00:00,B马电业局小区-HLWE,"eNodeB名称=B马电业局小区-HLWE, 本地小区标识=0, 小区名称=B马电业局小区-HLWE-1, eNodeB标识=7360, 小区双工模式=CELL_TDD",B马电业局小区-HLWE-1,9675,9675,1,8832,8832,1,0,0,0,1,0,0,8555,0,0,0,0,0,154,154,190,190,0,1,1,1,1,657104960,7213201368,2,0,0,0,0,0,0,0
07/18/2020 00:00:00,B马电业局小区-HLWE,"eNodeB名称=B马电业局小区-HLWE, 本地小区标识=0, 小区名称=B马电业局小区-HLWE-1, eNodeB标识=7360, 小区双工模式=CELL_TDD",B马电业局小区-HLWE-1,10686,10708,0.998,10285,10286,1,2,0,0,1,0,1,9575,0,0,0,0,0,152,152,360,360,0,1,1,1,1,776925864,8640338128,8,0.001,0,0,0,0,0,0
07/19/2020 00:00:00,B马电业局小区-HLWE,"eNodeB名称=B马电业局小区-HLWE, 本地小区标识=0, 小区名称=B马电业局小区-HLWE-1, eNodeB标识=7360, 小区双工模式=CELL_TDD",B马电业局小区-HLWE-1,8578,8580,1,8825,8826,1,0,0,0,1,0,0,7914,0,0,0,0,0,141,141,337,337,0,1,1,1,1,683714680,6192912448,16,0.002,0,0,0,0,0,0
07/17/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=2, 小区名称=B马东工地大剧院-HLHF-3, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-3,31007,31070,0.998,28767,28774,1,23,0,0.001,1,0,23,27103,0.001,0,0,1010,1011,0,0,3726,3726,0.997,1,0.999,0,0.999,3520545888,21219100368,84,0.003,1,0,2,0,1008,1011
07/17/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=1, 小区名称=B马东工地大剧院-HLHF-2, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-2,87934,88186,0.997,71079,71113,1,67,0,0.001,0.999,0,68,67823,0.001,0,0,1280,1280,0,0,43772,44034,0.999,0.993,0.993,0,0.993,6927974952,61507675656,2221,0.025,67,0,1,0,1279,1280
07/17/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=0, 小区名称=B马东工地大剧院-HLHF-1, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-1,37359,37475,0.997,36139,36155,1,96,0,0.003,0.999,0,95,33164,0.003,0,0,982,982,1,2,14309,14326,1,0.998,0.999,0,0.999,3020183160,28690957216,489,0.013,3,1,0,0,982,982
07/18/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=2, 小区名称=B马东工地大剧院-HLHF-3, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-3,36021,36048,0.999,33442,33443,1,40,0,0.001,1,0,38,31930,0.001,0,0,1317,1318,0,0,5962,5964,0.998,0.998,0.998,0,0.998,3457505600,43166568520,117,0.003,7,0,1,0,1316,1318
07/18/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=1, 小区名称=B马东工地大剧院-HLHF-2, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-2,96723,97044,0.997,79234,79272,1,84,0,0.001,0.999,0,84,75384,0.001,0,0,2210,2211,0,0,43070,43244,1,0.995,0.995,0,0.995,6849713536,55075090776,1919,0.019,39,0,0,0,2210,2211
07/18/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=0, 小区名称=B马东工地大剧院-HLHF-1, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-1,53397,53502,0.998,51955,51983,0.999,90,0,0.002,0.999,0,90,48255,0.002,0,0,2519,2520,0,0,16637,16650,1,0.999,0.999,0,0.999,4711349192,37647057704,314,0.006,1,0,0,0,2519,2520
07/19/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=2, 小区名称=B马东工地大剧院-HLHF-3, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-3,41017,41058,0.999,40585,40588,1,10,0,0,1,0,10,37656,0,0,0,3145,3148,0,0,5078,5083,0.998,0.999,0.999,0,0.999,5075158000,42166262936,110,0.003,2,0,2,0,3143,3148
07/19/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=1, 小区名称=B马东工地大剧院-HLHF-2, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-2,96580,96878,0.997,83575,83611,1,81,0,0.001,0.999,0,74,79308,0.001,0,0,2480,2481,0,0,41660,41874,0.999,0.994,0.994,0,0.994,12061600472,1.31393E+11,2015,0.02,44,0,1,0,2479,2481
07/19/2020 00:00:00,B马东工地大剧院-HLHF,"eNodeB名称=B马东工地大剧院-HLHF, 本地小区标识=0, 小区名称=B马东工地大剧院-HLHF-1, eNodeB标识=15514, 小区双工模式=CELL_TDD",B马东工地大剧院-HLHF-1,53406,53501,0.998,52460,52483,1,42,0,0.001,0.999,0,44,49336,0.001,0,0,2719,2719,0,0,15149,15160,1,0.998,0.998,0,0.998,5709544064,59619416608,322,0.006,16,0,1,0,2718,2719
07/17/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=2, 小区名称=B马东海大酒店-HLHF-3, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-3,13410,13425,0.999,13021,13023,1,21,0,0.002,1,0,21,12428,0.002,0,0,613,613,16,17,3664,3665,0.998,0.999,0.999,0.941,0.999,879285504,6317180456,45,0.003,3,0,1,0,612,613
07/17/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=1, 小区名称=B马东海大酒店-HLHF-2, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-2,8694,8699,0.999,8403,8403,1,2,0,0,1,0,1,7666,0,0,0,229,229,0,0,2518,2521,1,0.998,0.999,0,0.999,565356232,4761162944,22,0.003,1,0,0,0,229,229
07/17/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=0, 小区名称=B马东海大酒店-HLHF-1, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-1,18879,18906,0.999,16992,16993,1,26,0,0.002,1,0,25,15974,0.002,0,0,817,818,53,55,8551,8563,0.998,0.998,0.998,0.945,0.998,1583645544,12915460432,84,0.004,4,1,1,0,816,818
07/18/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=2, 小区名称=B马东海大酒店-HLHF-3, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-3,17197,17207,0.999,16325,16330,1,25,0,0.002,1,0,25,15918,0.002,0,0,578,578,6,7,5265,5266,0.998,0.999,0.999,0.857,0.999,1188555736,8924196424,35,0.002,4,0,1,0,577,578
07/18/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=1, 小区名称=B马东海大酒店-HLHF-2, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-2,9642,9660,0.998,9191,9194,1,7,0,0.001,0.999,0,6,8604,0.001,0,0,434,450,0,0,2607,2608,0.96,0.999,0.993,0,0.993,619245944,5480353520,41,0.004,2,0,2,0,432,450
07/18/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=0, 小区名称=B马东海大酒店-HLHF-1, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-1,26795,26828,0.999,23980,23993,0.999,21,0,0.001,0.999,0,21,23301,0.001,0,0,1026,1026,48,49,10071,10084,0.993,0.995,0.995,0.98,0.995,2652121792,17012712840,155,0.006,34,0,7,0,1019,1026
07/19/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=2, 小区名称=B马东海大酒店-HLHF-3, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-3,16408,16418,0.999,16106,16106,1,16,0,0.001,1,0,15,15486,0.001,0,0,1997,1997,23,29,5973,5974,0.998,0.996,0.997,0.759,0.997,1239823208,10235133328,53,0.003,15,1,4,0,1993,1997
07/19/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=1, 小区名称=B马东海大酒店-HLHF-2, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-2,9487,9497,0.999,9159,9160,1,4,0,0,1,0,4,8622,0,0,0,189,189,0,0,2999,2999,1,0.999,0.999,0,0.999,1076850856,16435479256,28,0.003,4,0,0,0,189,189
07/19/2020 00:00:00,B马东海大酒店-HLHF,"eNodeB名称=B马东海大酒店-HLHF, 本地小区标识=0, 小区名称=B马东海大酒店-HLHF-1, eNodeB标识=253893, 小区双工模式=CELL_TDD",B马东海大酒店-HLHF-1,29509,29545,0.999,27328,27330,1,12,0,0,1,0,10,26276,0,0,0,2217,2219,84,84,11956,11985,0.997,0.996,0.996,0.988,0.996,3589066968,26645576264,165,0.006,15,1,5,0,2212,2219
07/17/2020 00:00:00,B马东海大酒店-HLWE,"eNodeB名称=B马东海大酒店-HLWE, 本地小区标识=0, 小区名称=B马东海大酒店-HLWE-1, eNodeB标识=47588, 小区双工模式=CELL_TDD",B马东海大酒店-HLWE-1,946,948,0.998,897,897,1,0,0,0,1,0,0,897,0,0,0,0,0,17,17,0,0,0,1,0,1,1,70660504,1211122304,3,0.003,0,0,0,0,0,0
07/18/2020 00:00:00,B马东海大酒店-HLWE,"eNodeB名称=B马东海大酒店-HLWE, 本地小区标识=0, 小区名称=B马东海大酒店-HLWE-1, eNodeB标识=47588, 小区双工模式=CELL_TDD",B马东海大酒店-HLWE-1,725,725,1,708,708,1,0,0,0,1,0,0,687,0,0,0,0,0,26,26,0,0,0,1,0,1,1,37463736,548428832,2,0.003,0,0,0,0,0,0
07/19/2020 00:00:00,B马东海大酒店-HLWE,"eNodeB名称=B马东海大酒店-HLWE, 本地小区标识=0, 小区名称=B马东海大酒店-HLWE-1, eNodeB标识=47588, 小区双工模式=CELL_TDD",B马东海大酒店-HLWE-1,415,416,0.998,403,403,1,0,0,0,1,0,0,402,0,0,0,0,0,18,18,0,0,0,1,0,1,1,14395912,113913936,5,0.012,0,0,0,0,0,0
07/17/2020 00:00:00,B马东马岭-HLHF,"eNodeB名称=B马东马岭-HLHF, 本地小区标识=0, 小区名称=B马东马岭-HLHF-1, eNodeB标识=253894, 小区双工模式=CELL_TDD",B马东马岭-HLHF-1,19774,19801,0.999,17293,17296,1,18,0,0.001,1,0,17,16611,0.001,0,0,686,689,0,0,4234,4238,0.996,0.998,0.998,0,0.998,1344278864,14855189664,52,0.003,4,0,0,0,686,689
07/17/2020 00:00:00,B马东马岭-HLHF,"eNodeB名称=B马东马岭-HLHF, 本地小区标识=1, 小区名称=B马东马岭-HLHF-2, eNodeB标识=253894, 小区双工模式=CELL_TDD",B马东马岭-HLHF-2,42297,42391,0.998,38850,38854,1,35,0,0.001,1,0,34,37395,0.001,0,0,1660,1661,0,0,13154,13199,0.999,0.996,0.996,0,0.996,5301124968,46195764824,264,0.006,12,0,0,0,1660,1661
07/17/2020 00:00:00,B马东马岭-HLHF,"eNodeB名称=B马东马岭-HLHF, 本地小区标识=2, 小区名称=B马东马岭-HLHF-3, eNodeB标识=253894, 小区双工模式=CELL_TDD",B马东马岭-HLHF-3,22007,22032,0.999,20491,20494,1,16,0,0.001,1,0,16,19713,0.001,0,0,1906,1906,0,0,5605,5612,1,0.998,0.998,0,0.998,2499699512,20691549192,313,0.014,7,0,0,0,1906,1906
07/18/2020 00:00:00,B马东马岭-HLHF,"eNodeB名称=B马东马岭-HLHF, 本地小区标识=0, 小区名称=B马东马岭-HLHF-1, eNodeB标识=253894, 小区双工模式=CELL_TDD",B马东马岭-HLHF-1,21087,21131,0.998,18658,18659,1,17,0,0.001,0.999,0,17,17951,0.001,0,0,824,825,0,0,3901,3908,0.999,0.997,0.998,0,0.998,1239502624,10333165592,66,0.003,3,0,0,0,824,825
